,y,D,ite
22719,0.0,0,0.0
22720,6.0,0,15.0
22721,22.0,0,9.0
22722,28.0,0,3.0
22723,16.0,0,15.0
22724,10.0,0,18.0
22725,29.0,0,-5.0
22726,0.0,0,30.0
22727,0.0,0,19.0
22728,0.0,0,0.0
22729,31.0,0,0.0
22730,0.0,0,0.0
22731,17.0,0,14.0
22732,0.0,0,13.0
22733,0.0,1,-13.0
22734,22.0,0,-20.0
22735,0.0,0,10.0
22736,0.0,0,0.0
22737,0.0,0,1.0
22738,17.0,0,14.0
22739,30.0,0,1.0
22740,13.0,0,6.0
22741,23.0,0,-11.0
22742,0.0,0,0.0
22743,18.0,0,13.0
22744,0.0,0,31.0
22745,0.0,0,0.0
22746,0.0,0,0.0
22747,22.0,0,9.0
22748,0.0,0,31.0
22749,31.0,0,-6.0
22750,3.0,1,-9.0
22751,5.0,0,13.0
22752,23.0,0,1.0
22753,24.0,0,7.0
22754,25.0,0,-4.0
22755,21.0,0,-21.0
22756,0.0,1,0.0
22757,24.0,0,-9.0
22758,31.0,0,0.0
22759,30.0,1,30.0
22760,0.0,0,0.0
22761,12.0,1,-11.0
22762,30.0,0,1.0
22763,13.0,1,13.0
22764,0.0,0,9.0
22765,12.0,1,-19.0
22766,30.0,0,1.0
22767,30.0,0,-3.0
22768,23.0,0,8.0
22769,24.0,0,7.0
22770,0.0,0,10.0
22771,28.0,0,-2.0
22772,0.0,0,0.0
22773,12.0,0,-12.0
22774,19.0,0,-14.0
22775,0.0,1,0.0
22776,0.0,0,4.0
22777,31.0,0,0.0
22778,15.0,0,6.0
22779,17.0,0,-9.0
22780,26.0,0,-25.0
22781,19.0,0,4.0
22782,14.0,0,17.0
22783,11.0,0,-11.0
22784,0.0,0,0.0
22785,4.0,0,-4.0
22786,31.0,0,-27.0
22787,0.0,0,0.0
22788,27.0,0,4.0
22789,0.0,0,0.0
22790,0.0,0,0.0
22791,31.0,0,-31.0
22792,31.0,1,8.0
22793,30.0,1,8.0
22794,20.0,1,-9.0
22795,0.0,0,3.0
22796,0.0,0,0.0
22797,0.0,0,0.0
22798,0.0,0,0.0
22799,16.0,0,7.0
22800,30.0,0,1.0
22801,0.0,0,0.0
22802,19.0,1,19.0
22803,8.0,0,-8.0
22804,17.0,0,-17.0
22805,26.0,0,5.0
22806,31.0,0,0.0
22807,31.0,0,-31.0
22808,20.0,1,20.0
22809,0.0,0,0.0
22810,0.0,1,-17.0
22811,31.0,0,0.0
22812,2.0,0,2.0
22813,0.0,0,19.0
22814,0.0,0,0.0
22815,3.0,0,12.0
22816,12.0,0,19.0
22817,7.0,0,-2.0
22818,0.0,0,31.0
22819,24.0,0,-24.0
22820,31.0,0,0.0
22821,0.0,0,0.0
22822,26.0,0,5.0
22823,0.0,0,0.0
22824,0.0,1,0.0
22825,27.0,0,-4.0
22826,3.0,0,-3.0
22827,0.0,0,31.0
22828,31.0,0,0.0
22829,0.0,0,0.0
22830,0.0,0,30.0
22831,19.0,0,12.0
22832,31.0,1,31.0
22833,29.0,0,2.0
22834,0.0,0,31.0
22835,0.0,0,0.0
22836,26.0,0,-9.0
22837,0.0,0,0.0
22838,22.0,0,-22.0
22839,28.0,0,-3.0
22840,15.0,0,-12.0
22841,15.0,1,2.0
22842,0.0,1,0.0
22843,31.0,1,8.0
22844,0.0,0,31.0
22845,0.0,0,2.0
22846,0.0,1,0.0
22847,29.0,0,-29.0
22848,0.0,0,0.0
22849,20.0,0,-5.0
22850,0.0,0,0.0
22851,0.0,0,0.0
22852,0.0,0,0.0
22853,0.0,0,0.0
22854,27.0,0,4.0
22855,0.0,1,0.0
22856,16.0,0,3.0
22857,21.0,0,-3.0
22858,31.0,0,-17.0
22859,22.0,1,6.0
22860,31.0,0,0.0
22861,0.0,1,0.0
22862,24.0,0,-22.0
22863,25.0,0,-25.0
22864,31.0,1,31.0
22865,7.0,0,-7.0
22866,19.0,1,2.0
22867,23.0,0,-23.0
22868,16.0,0,15.0
22869,12.0,1,-14.0
22870,31.0,1,11.0
22871,15.0,0,6.0
22872,18.0,0,13.0
22873,0.0,0,0.0
22874,9.0,0,22.0
22875,17.0,0,-9.0
22876,21.0,0,-21.0
22877,19.0,0,-19.0
22878,0.0,0,0.0
22879,11.0,0,18.0
22880,31.0,0,0.0
22881,0.0,0,4.0
22882,5.0,1,-16.0
22883,31.0,1,15.0
22884,0.0,0,0.0
22885,31.0,1,31.0
22886,9.0,0,-6.0
22887,11.0,0,-11.0
22888,29.0,0,2.0
22889,0.0,0,0.0
22890,31.0,1,0.0
22891,11.0,0,-11.0
22892,23.0,0,8.0
22893,16.0,0,-1.0
22894,7.0,0,24.0
22895,1.0,0,18.0
22896,31.0,1,1.0
22897,0.0,0,0.0
22898,0.0,0,0.0
22899,25.0,0,-5.0
22900,27.0,0,3.0
22901,17.0,0,8.0
22902,0.0,0,0.0
22903,0.0,0,0.0
22904,0.0,0,2.0
22905,10.0,0,-10.0
22906,15.0,0,16.0
22907,30.0,0,1.0
22908,28.0,0,3.0
22909,11.0,1,1.0
22910,23.0,0,-6.0
22911,25.0,0,6.0
22912,28.0,0,3.0
22913,17.0,0,-17.0
22914,0.0,0,8.0
22915,18.0,0,13.0
22916,0.0,0,31.0
22917,0.0,0,31.0
22918,3.0,0,-3.0
22919,0.0,0,17.0
22920,0.0,0,7.0
22921,29.0,0,2.0
22922,29.0,0,-29.0
22923,0.0,0,0.0
22924,16.0,0,-11.0
22925,0.0,0,16.0
22926,0.0,0,0.0
22927,30.0,0,1.0
22928,23.0,0,8.0
22929,4.0,1,4.0
22930,23.0,0,-23.0
22931,0.0,0,0.0
22932,3.0,0,12.0
22933,25.0,1,-6.0
22934,0.0,0,14.0
22935,0.0,0,0.0
22936,0.0,0,23.0
22937,0.0,0,0.0
22938,0.0,0,0.0
22939,31.0,1,1.0
22940,27.0,1,-2.0
22941,0.0,0,12.0
22942,0.0,0,20.0
22943,0.0,0,0.0
22944,0.0,0,0.0
22945,0.0,0,22.0
22946,13.0,0,17.0
22947,21.0,0,10.0
22948,0.0,0,16.0
22949,19.0,0,-12.0
22950,30.0,0,1.0
22951,25.0,0,6.0
22952,11.0,0,20.0
22953,0.0,0,12.0
22954,18.0,0,13.0
22955,0.0,0,6.0
22956,31.0,0,0.0
22957,0.0,0,15.0
22958,13.0,0,-6.0
22959,16.0,0,3.0
22960,0.0,0,0.0
22961,0.0,0,22.0
22962,31.0,0,-15.0
22963,7.0,0,-7.0
22964,31.0,1,24.0
22965,17.0,0,14.0
22966,0.0,0,0.0
22967,0.0,1,0.0
22968,0.0,0,0.0
22969,9.0,0,-9.0
22970,29.0,0,2.0
22971,30.0,0,-12.0
22972,19.0,0,-0.0
22973,26.0,0,5.0
22974,0.0,0,0.0
22975,0.0,0,0.0
22976,30.0,0,1.0
22977,28.0,0,2.0
22978,0.0,0,0.0
22979,0.0,0,0.0
22980,10.0,0,-6.0
22981,29.0,0,2.0
22982,29.0,0,2.0
22983,31.0,0,0.0
22984,31.0,0,0.0
22985,20.0,1,20.0
22986,28.0,0,-2.0
22987,29.0,0,-6.0
22988,0.0,0,0.0
22989,31.0,0,0.0
22990,9.0,1,4.0
22991,6.0,0,25.0
22992,1.0,0,-1.0
22993,15.0,0,16.0
22994,12.0,0,-11.0
22995,0.0,0,0.0
22996,11.0,0,20.0
22997,0.0,0,31.0
22998,31.0,0,-16.0
22999,29.0,0,-18.0
23000,0.0,0,5.0
23001,22.0,1,1.0
23002,9.0,1,-15.0
23003,0.0,0,0.0
23004,0.0,0,13.0
23005,0.0,0,0.0
23006,1.0,0,11.0
23007,0.0,1,0.0
23008,0.0,0,23.0
23009,0.0,0,31.0
23010,16.0,1,9.0
23011,28.0,0,-0.0
23012,0.0,1,0.0
23013,14.0,0,-14.0
23014,0.0,0,7.0
23015,0.0,0,9.0
23016,22.0,0,4.0
23017,22.0,0,-22.0
23018,0.0,0,0.0
23019,0.0,0,0.0
23020,30.0,0,-6.0
23021,26.0,0,5.0
23022,0.0,0,24.0
23023,30.0,0,-13.0
23024,11.0,0,14.0
23025,0.0,0,31.0
23026,31.0,0,-23.0
23027,12.0,0,17.0
23028,7.0,0,-3.0
23029,10.0,0,21.0
23030,31.0,1,2.0
23031,31.0,1,16.0
23032,31.0,1,10.0
23033,0.0,0,31.0
23034,31.0,0,0.0
23035,31.0,1,7.0
23036,24.0,0,-13.0
23037,23.0,0,-1.0
23038,0.0,0,8.0
23039,0.0,0,18.0
23040,31.0,0,0.0
23041,8.0,0,22.0
23042,17.0,1,17.0
23043,31.0,0,-12.0
23044,31.0,1,4.0
23045,30.0,0,-25.0
23046,24.0,0,-10.0
23047,31.0,1,4.0
23048,0.0,0,5.0
23049,10.0,0,21.0
23050,0.0,1,-13.0
23051,0.0,0,31.0
23052,0.0,0,0.0
23053,22.0,0,-22.0
23054,0.0,0,14.0
23055,19.0,1,-3.0
23056,4.0,1,-4.0
23057,31.0,1,0.0
23058,20.0,1,9.0
23059,5.0,0,2.0
23060,20.0,0,0.0
23061,31.0,0,0.0
23062,31.0,1,21.0
23063,0.0,0,0.0
23064,22.0,0,6.0
23065,0.0,0,0.0
23066,0.0,1,-23.0
23067,31.0,0,0.0
23068,23.0,1,23.0
23069,22.0,0,-9.0
23070,20.0,0,-20.0
23071,27.0,0,-10.0
23072,0.0,1,0.0
23073,0.0,0,0.0
23074,1.0,0,30.0
23075,0.0,1,-17.0
23076,28.0,0,-18.0
23077,7.0,0,24.0
23078,9.0,0,22.0
23079,0.0,0,0.0
23080,7.0,1,-11.0
23081,29.0,0,-29.0
23082,0.0,0,0.0
23083,24.0,1,2.0
23084,9.0,0,11.0
23085,31.0,1,3.0
23086,7.0,0,22.0
23087,0.0,1,0.0
23088,27.0,0,-11.0
23089,21.0,0,10.0
23090,31.0,1,6.0
23091,11.0,0,-5.0
23092,31.0,0,0.0
23093,0.0,1,-2.0
23094,28.0,1,7.0
23095,20.0,1,-3.0
23096,17.0,0,-9.0
23097,15.0,0,-8.0
23098,14.0,0,17.0
23099,18.0,0,3.0
23100,17.0,1,17.0
23101,0.0,1,0.0
23102,31.0,1,31.0
23103,0.0,0,0.0
23104,0.0,0,31.0
23105,12.0,0,19.0
23106,25.0,0,6.0
23107,28.0,1,28.0
23108,0.0,0,22.0
23109,13.0,0,18.0
23110,0.0,0,31.0
23111,0.0,0,14.0
23112,3.0,0,-3.0
23113,0.0,0,12.0
23114,2.0,1,-10.0
23115,0.0,0,20.0
23116,0.0,0,12.0
23117,0.0,0,6.0
23118,4.0,0,27.0
23119,16.0,0,15.0
23120,0.0,0,17.0
23121,31.0,0,0.0
23122,29.0,0,0.0
23123,31.0,0,0.0
23124,0.0,0,0.0
23125,31.0,0,-31.0
23126,7.0,0,-7.0
23127,31.0,1,0.0
23128,24.0,0,7.0
23129,0.0,1,0.0
23130,17.0,0,14.0
23131,5.0,0,-5.0
23132,12.0,0,19.0
23133,16.0,0,9.0
23134,17.0,0,-7.0
23135,22.0,0,9.0
23136,0.0,0,21.0
23137,22.0,0,-11.0
23138,5.0,1,-10.0
23139,8.0,0,19.0
23140,20.0,0,0.0
23141,0.0,0,17.0
23142,23.0,0,8.0
23143,31.0,1,16.0
23144,9.0,0,10.0
23145,13.0,0,18.0
23146,5.0,0,26.0
23147,31.0,0,0.0
23148,31.0,0,0.0
23149,17.0,0,14.0
23150,0.0,0,10.0
23151,3.0,0,10.0
23152,23.0,0,6.0
23153,0.0,0,22.0
23154,0.0,0,0.0
23155,14.0,1,-14.0
23156,0.0,0,24.0
23157,0.0,0,0.0
23158,31.0,0,0.0
23159,26.0,1,7.0
23160,14.0,1,-17.0
23161,0.0,0,18.0
23162,13.0,0,-13.0
23163,25.0,0,-19.0
23164,16.0,0,-2.0
23165,12.0,0,17.0
23166,27.0,0,4.0
23167,16.0,1,16.0
23168,25.0,0,-19.0
23169,0.0,0,15.0
23170,0.0,0,0.0
23171,15.0,0,-15.0
23172,24.0,1,-7.0
23173,0.0,0,31.0
23174,28.0,0,3.0
23175,21.0,0,-21.0
23176,29.0,1,4.0
23177,31.0,0,0.0
23178,0.0,0,13.0
23179,31.0,0,0.0
23180,12.0,0,4.0
23181,31.0,0,-30.0
23182,12.0,0,-6.0
23183,29.0,0,2.0
23184,0.0,0,31.0
23185,0.0,0,0.0
23186,0.0,0,0.0
23187,11.0,0,10.0
23188,0.0,1,0.0
23189,2.0,1,-2.0
23190,0.0,0,0.0
23191,18.0,0,13.0
23192,0.0,0,0.0
23193,31.0,0,-13.0
23194,31.0,0,-26.0
23195,23.0,0,-0.0
23196,0.0,1,0.0
23197,0.0,0,0.0
23198,16.0,0,15.0
23199,0.0,0,31.0
23200,0.0,0,10.0
23201,19.0,0,12.0
23202,0.0,0,21.0
23203,12.0,0,-11.0
23204,16.0,0,15.0
23205,10.0,0,-10.0
23206,0.0,0,31.0
23207,0.0,0,0.0
23208,31.0,0,-28.0
23209,0.0,1,-25.0
23210,11.0,0,10.0
23211,31.0,1,2.0
23212,18.0,0,13.0
23213,27.0,0,4.0
23214,0.0,0,0.0
23215,16.0,0,-15.0
23216,31.0,0,0.0
23217,0.0,0,0.0
23218,2.0,0,-2.0
23219,27.0,0,4.0
23220,31.0,0,-31.0
23221,31.0,0,-0.0
23222,13.0,0,-11.0
23223,0.0,0,0.0
23224,20.0,0,6.0
23225,26.0,0,5.0
23226,31.0,1,14.0
23227,0.0,0,27.0
23228,24.0,1,24.0
23229,6.0,0,4.0
23230,8.0,0,22.0
23231,31.0,0,-31.0
23232,20.0,0,-12.0
23233,31.0,0,-31.0
23234,16.0,0,-16.0
23235,0.0,0,12.0
23236,18.0,0,7.0
23237,31.0,0,0.0
23238,0.0,0,6.0
23239,0.0,0,25.0
23240,30.0,0,1.0
23241,22.0,0,-18.0
23242,31.0,0,0.0
23243,0.0,0,0.0
23244,0.0,1,-13.0
23245,0.0,0,0.0
23246,25.0,0,6.0
23247,27.0,0,-10.0
23248,0.0,0,0.0
23249,30.0,0,1.0
23250,0.0,0,31.0
23251,0.0,0,0.0
23252,14.0,1,13.0
23253,18.0,0,-18.0
23254,0.0,1,-1.0
23255,0.0,0,0.0
23256,6.0,0,25.0
23257,0.0,0,20.0
23258,23.0,1,1.0
23259,14.0,0,12.0
23260,0.0,0,12.0
23261,24.0,1,4.0
23262,0.0,0,0.0
23263,31.0,1,3.0
23264,0.0,0,15.0
23265,31.0,0,-19.0
23266,16.0,0,-16.0
23267,30.0,0,-19.0
23268,27.0,0,4.0
23269,26.0,1,11.0
23270,0.0,0,0.0
23271,0.0,1,-26.0
23272,17.0,0,-17.0
23273,11.0,0,5.0
23274,2.0,0,20.0
23275,25.0,0,-14.0
23276,0.0,0,27.0
23277,0.0,0,0.0
23278,29.0,0,-9.0
23279,31.0,0,-17.0
23280,22.0,0,3.0
23281,30.0,0,1.0
23282,2.0,0,12.0
23283,24.0,0,-24.0
23284,0.0,1,-18.0
23285,19.0,0,-6.0
23286,7.0,0,2.0
23287,0.0,0,0.0
23288,0.0,0,22.0
23289,0.0,0,0.0
23290,0.0,1,0.0
23291,0.0,0,0.0
23292,0.0,1,0.0
23293,19.0,0,-19.0
23294,31.0,0,0.0
23295,20.0,0,-19.0
23296,7.0,0,1.0
23297,28.0,0,3.0
23298,29.0,0,-20.0
23299,30.0,0,-27.0
23300,0.0,0,18.0
23301,30.0,0,-26.0
23302,26.0,1,-0.0
23303,15.0,0,-15.0
23304,0.0,0,0.0
23305,9.0,0,-9.0
23306,31.0,0,0.0
23307,10.0,0,-10.0
23308,0.0,0,0.0
23309,0.0,0,13.0
23310,0.0,0,31.0
23311,0.0,0,8.0
23312,2.0,0,9.0
23313,15.0,0,-4.0
23314,0.0,0,23.0
23315,30.0,0,-18.0
23316,0.0,1,-16.0
23317,6.0,0,-3.0
23318,31.0,0,0.0
23319,30.0,0,1.0
23320,0.0,1,-15.0
23321,10.0,0,-10.0
23322,23.0,0,-11.0
23323,1.0,0,-1.0
23324,0.0,0,0.0
23325,3.0,0,11.0
23326,0.0,0,23.0
23327,11.0,0,18.0
23328,16.0,0,-16.0
23329,0.0,0,17.0
23330,0.0,0,0.0
23331,0.0,0,31.0
23332,0.0,0,3.0
23333,16.0,0,-4.0
23334,0.0,0,16.0
23335,31.0,0,0.0
23336,31.0,0,-9.0
23337,31.0,0,-3.0
23338,12.0,0,18.0
23339,13.0,0,18.0
23340,28.0,0,-10.0
23341,28.0,0,-15.0
23342,0.0,0,24.0
23343,16.0,0,9.0
23344,30.0,0,1.0
23345,31.0,0,0.0
23346,0.0,0,31.0
23347,1.0,0,-1.0
23348,0.0,1,0.0
23349,0.0,0,0.0
23350,31.0,0,-6.0
23351,0.0,0,0.0
23352,29.0,0,-29.0
23353,19.0,0,-18.0
23354,0.0,0,9.0
23355,0.0,1,-28.0
23356,25.0,0,6.0
23357,0.0,0,0.0
23358,24.0,0,4.0
23359,28.0,1,3.0
23360,31.0,0,-6.0
23361,31.0,0,-9.0
23362,3.0,0,-3.0
23363,0.0,0,0.0
23364,24.0,0,4.0
23365,20.0,0,-0.0
23366,15.0,0,-14.0
23367,17.0,0,12.0
23368,0.0,0,0.0
23369,15.0,0,-15.0
23370,28.0,0,3.0
23371,0.0,0,0.0
23372,18.0,0,-18.0
23373,27.0,0,4.0
23374,29.0,0,2.0
23375,31.0,0,0.0
23376,31.0,0,0.0
23377,0.0,1,-9.0
23378,6.0,0,17.0
23379,31.0,0,-10.0
23380,28.0,0,3.0
23381,0.0,1,0.0
23382,17.0,0,-17.0
23383,0.0,0,15.0
23384,0.0,1,-29.0
23385,31.0,0,-31.0
23386,20.0,0,-16.0
23387,23.0,0,4.0
23388,24.0,0,-24.0
23389,0.0,0,0.0
23390,0.0,0,29.0
23391,0.0,0,6.0
23392,0.0,0,0.0
23393,21.0,1,5.0
23394,30.0,0,-30.0
23395,0.0,0,31.0
23396,15.0,0,-15.0
23397,28.0,0,-20.0
23398,24.0,0,7.0
23399,29.0,0,2.0
23400,14.0,0,-4.0
23401,14.0,0,-14.0
23402,22.0,0,9.0
23403,0.0,0,0.0
23404,30.0,0,-26.0
23405,28.0,0,-13.0
23406,0.0,0,0.0
23407,29.0,0,2.0
23408,3.0,0,-3.0
23409,0.0,0,0.0
23410,28.0,0,3.0
23411,0.0,0,0.0
23412,0.0,0,31.0
23413,31.0,0,0.0
23414,28.0,0,3.0
23415,30.0,0,-5.0
23416,0.0,1,-29.0
23417,0.0,1,-8.0
23418,0.0,0,21.0
23419,0.0,0,31.0
23420,0.0,0,20.0
23421,0.0,0,0.0
23422,26.0,0,-24.0
23423,22.0,0,9.0
23424,0.0,0,0.0
23425,0.0,0,7.0
23426,6.0,1,-22.0
23427,18.0,0,-10.0
23428,31.0,0,0.0
23429,0.0,1,-31.0
23430,29.0,0,2.0
23431,31.0,1,0.0
23432,31.0,1,7.0
23433,0.0,0,0.0
23434,0.0,0,8.0
23435,31.0,1,3.0
23436,31.0,1,25.0
23437,12.0,0,-7.0
23438,0.0,0,4.0
23439,30.0,0,1.0
23440,0.0,0,0.0
23441,20.0,0,-20.0
23442,0.0,1,-2.0
23443,8.0,0,-0.0
23444,1.0,0,7.0
23445,20.0,0,-20.0
23446,31.0,1,3.0
23447,30.0,0,1.0
23448,0.0,0,10.0
23449,15.0,0,10.0
23450,23.0,1,-6.0
23451,10.0,1,-11.0
23452,19.0,1,-12.0
23453,23.0,0,-23.0
23454,20.0,0,11.0
23455,13.0,0,-13.0
23456,18.0,1,1.0
23457,23.0,1,17.0
23458,31.0,0,0.0
23459,24.0,0,7.0
23460,27.0,0,4.0
23461,0.0,0,0.0
23462,0.0,0,31.0
23463,9.0,0,-9.0
23464,0.0,0,0.0
23465,0.0,0,23.0
23466,11.0,1,11.0
23467,19.0,0,12.0
23468,0.0,0,0.0
23469,18.0,0,13.0
23470,0.0,0,31.0
23471,28.0,0,3.0
23472,27.0,0,4.0
23473,5.0,0,-5.0
23474,31.0,0,-6.0
23475,0.0,0,0.0
23476,31.0,1,0.0
23477,25.0,0,6.0
23478,0.0,0,11.0
23479,31.0,0,-28.0
23480,14.0,0,17.0
23481,0.0,1,0.0
23482,2.0,1,-1.0
23483,21.0,0,10.0
23484,31.0,1,0.0
23485,0.0,0,0.0
23486,31.0,1,3.0
23487,29.0,0,2.0
23488,24.0,0,7.0
23489,0.0,0,15.0
23490,26.0,0,-21.0
23491,15.0,0,-15.0
23492,5.0,0,13.0
23493,24.0,0,7.0
23494,21.0,0,10.0
23495,15.0,0,16.0
23496,24.0,0,-15.0
23497,31.0,0,-31.0
23498,0.0,0,31.0
23499,0.0,1,0.0
23500,0.0,0,7.0
23501,12.0,0,-10.0
23502,20.0,0,-20.0
23503,21.0,0,10.0
23504,0.0,0,0.0
23505,29.0,0,-17.0
23506,28.0,0,-18.0
23507,0.0,1,0.0
23508,0.0,0,22.0
23509,0.0,0,0.0
23510,23.0,0,-2.0
23511,23.0,0,8.0
23512,19.0,0,-19.0
23513,31.0,0,-17.0
23514,6.0,0,-6.0
23515,25.0,0,6.0
23516,22.0,0,9.0
23517,0.0,0,1.0
23518,31.0,0,0.0
23519,0.0,0,0.0
23520,24.0,0,7.0
23521,0.0,1,0.0
23522,0.0,0,31.0
23523,9.0,0,16.0
23524,0.0,0,0.0
23525,1.0,1,1.0
23526,18.0,0,-11.0
23527,22.0,0,9.0
23528,0.0,0,0.0
23529,4.0,0,-3.0
23530,30.0,0,-13.0
23531,23.0,1,-1.0
23532,30.0,0,1.0
23533,17.0,0,-4.0
23534,19.0,0,-19.0
23535,16.0,1,-8.0
23536,6.0,0,25.0
23537,0.0,0,0.0
23538,28.0,1,-0.0
23539,0.0,0,31.0
23540,29.0,0,-21.0
23541,14.0,0,17.0
23542,28.0,0,-28.0
23543,31.0,0,-12.0
23544,3.0,0,20.0
23545,19.0,0,2.0
23546,17.0,1,17.0
23547,0.0,0,31.0
23548,26.0,0,5.0
23549,31.0,0,-7.0
23550,2.0,0,-2.0
23551,0.0,0,19.0
23552,24.0,0,7.0
23553,23.0,0,-4.0
23554,3.0,0,-3.0
23555,31.0,1,0.0
23556,0.0,0,17.0
23557,22.0,0,-8.0
23558,16.0,0,15.0
23559,0.0,0,0.0
23560,0.0,0,31.0
23561,0.0,0,18.0
23562,29.0,0,-29.0
23563,22.0,0,9.0
23564,31.0,1,26.0
23565,0.0,0,19.0
23566,18.0,0,-18.0
23567,8.0,0,-8.0
23568,30.0,0,1.0
23569,12.0,0,-12.0
23570,31.0,0,-4.0
23571,20.0,0,-20.0
23572,0.0,0,31.0
23573,0.0,0,0.0
23574,13.0,0,-13.0
23575,30.0,0,-30.0
23576,0.0,0,0.0
23577,17.0,0,-14.0
23578,16.0,0,-9.0
23579,0.0,0,1.0
23580,24.0,0,7.0
23581,0.0,0,31.0
23582,22.0,0,-22.0
23583,0.0,0,0.0
23584,22.0,0,-18.0
23585,28.0,0,3.0
23586,17.0,0,14.0
23587,0.0,0,0.0
23588,15.0,0,13.0
23589,0.0,1,-7.0
23590,11.0,0,-11.0
23591,30.0,0,1.0
23592,0.0,1,0.0
23593,0.0,0,0.0
23594,5.0,0,-5.0
23595,29.0,0,2.0
23596,27.0,1,8.0
23597,5.0,0,-5.0
23598,24.0,0,7.0
23599,31.0,0,-29.0
23600,24.0,0,7.0
23601,18.0,0,-7.0
23602,21.0,0,10.0
23603,26.0,0,-8.0
23604,0.0,0,0.0
23605,0.0,0,0.0
23606,12.0,0,19.0
23607,16.0,0,-16.0
23608,0.0,0,0.0
23609,0.0,0,1.0
23610,27.0,0,4.0
23611,0.0,0,24.0
23612,22.0,0,9.0
23613,25.0,1,1.0
23614,0.0,0,28.0
23615,13.0,0,18.0
23616,0.0,1,-16.0
23617,0.0,1,-25.0
23618,29.0,0,2.0
23619,0.0,0,6.0
23620,0.0,0,0.0
23621,31.0,0,-29.0
23622,0.0,0,31.0
23623,0.0,0,29.0
23624,18.0,0,-11.0
23625,0.0,0,8.0
23626,0.0,1,-18.0
23627,22.0,0,-4.0
23628,13.0,0,-10.0
23629,29.0,0,-29.0
23630,0.0,0,0.0
23631,7.0,0,-7.0
23632,18.0,0,4.0
23633,0.0,0,0.0
23634,0.0,0,31.0
23635,30.0,0,-1.0
23636,28.0,0,-5.0
23637,5.0,0,-5.0
23638,9.0,0,1.0
23639,29.0,0,-20.0
23640,2.0,1,2.0
23641,0.0,0,22.0
23642,19.0,0,12.0
23643,17.0,0,14.0
23644,8.0,0,14.0
23645,0.0,0,11.0
23646,10.0,0,21.0
23647,30.0,0,-3.0
23648,0.0,0,13.0
23649,0.0,0,0.0
23650,26.0,0,-3.0
23651,18.0,0,13.0
23652,0.0,0,31.0
23653,11.0,0,-11.0
23654,5.0,1,-22.0
23655,2.0,0,-2.0
23656,7.0,0,4.0
23657,14.0,1,2.0
23658,31.0,1,1.0
23659,0.0,0,22.0
23660,24.0,1,11.0
23661,5.0,1,3.0
23662,19.0,0,-8.0
23663,28.0,0,-18.0
23664,31.0,0,0.0
23665,12.0,0,-12.0
23666,11.0,0,20.0
23667,14.0,0,-14.0
23668,9.0,0,22.0
23669,19.0,1,-4.0
23670,0.0,0,10.0
23671,23.0,1,23.0
23672,14.0,0,-14.0
23673,7.0,1,7.0
23674,30.0,0,-10.0
23675,0.0,0,0.0
23676,0.0,0,16.0
23677,0.0,0,0.0
23678,28.0,0,3.0
23679,29.0,0,2.0
23680,31.0,1,28.0
23681,5.0,0,8.0
23682,25.0,0,-4.0
23683,9.0,0,-8.0
23684,31.0,0,-2.0
23685,0.0,0,17.0
23686,0.0,1,0.0
23687,31.0,1,4.0
23688,0.0,0,27.0
23689,31.0,0,-29.0
23690,13.0,0,-13.0
23691,0.0,0,20.0
23692,0.0,1,0.0
23693,18.0,0,6.0
23694,0.0,0,0.0
23695,31.0,0,-7.0
23696,13.0,1,-5.0
23697,0.0,0,13.0
23698,10.0,0,-10.0
23699,0.0,0,29.0
23700,0.0,0,10.0
23701,0.0,0,0.0
23702,0.0,0,0.0
23703,0.0,0,5.0
23704,0.0,0,0.0
23705,31.0,1,0.0
23706,27.0,0,-27.0
23707,28.0,0,-8.0
23708,30.0,0,0.0
23709,21.0,0,-13.0
23710,13.0,0,18.0
23711,30.0,0,-6.0
23712,20.0,0,11.0
23713,0.0,1,0.0
23714,0.0,0,0.0
23715,0.0,0,7.0
23716,31.0,0,0.0
23717,0.0,0,0.0
23718,21.0,1,21.0
23719,24.0,0,-8.0
23720,28.0,0,3.0
23721,20.0,1,20.0
23722,5.0,0,1.0
23723,0.0,0,2.0
23724,21.0,0,10.0
23725,0.0,1,0.0
23726,21.0,0,-13.0
23727,29.0,0,-29.0
23728,29.0,0,-13.0
23729,1.0,0,6.0
23730,25.0,1,25.0
23731,0.0,0,29.0
23732,0.0,0,25.0
23733,31.0,1,0.0
23734,15.0,0,-13.0
23735,0.0,1,-3.0
23736,0.0,0,0.0
23737,27.0,1,1.0
23738,0.0,0,0.0
23739,0.0,0,0.0
23740,31.0,0,-18.0
23741,0.0,0,0.0
23742,7.0,0,-7.0
23743,0.0,0,31.0
23744,0.0,0,0.0
23745,30.0,0,-5.0
23746,13.0,0,18.0
23747,31.0,0,0.0
23748,30.0,0,1.0
23749,0.0,0,5.0
23750,17.0,1,-6.0
23751,0.0,0,8.0
23752,0.0,0,0.0
23753,0.0,1,0.0
23754,0.0,1,-8.0
23755,0.0,0,0.0
23756,0.0,0,0.0
23757,0.0,1,0.0
23758,0.0,0,0.0
23759,8.0,1,8.0
23760,16.0,0,-10.0
23761,0.0,0,0.0
23762,9.0,1,-21.0
23763,31.0,0,0.0
23764,16.0,0,15.0
23765,0.0,0,26.0
23766,0.0,0,0.0
23767,0.0,0,0.0
23768,0.0,0,12.0
23769,19.0,0,-10.0
